name,size,type,alignment,languages,ac,hp,cr,speed,swim,fly,climb,burrow,passive_perception,darkvision,truesight,tremorsense,blindsight,strength,str_mod,dex,dex_mod,con,con_mod,intel,int_mod,wis,wis_mod,cha,cha_mod,str_save,dex_save,con_save,int_save,wis_save,cha_save,history,perception,stealth,persuasion,insight,deception,arcana,religion,acrobatics,athletics,intimidation,senses,attributes,actions,legendary_actions,legendary,source
mummy-lord,medium,undead,lawful evil,the languages it knew in life,17,97,15,20,0,0,0,0,14,60,0,0,0,18,4,10,0,17,3,11,0,18,4,16,3,0,0,8,5,9,8,5,0,0,0,0,0,0,5,0,0,0,"darkvision 60 ft., passive Perception 14","Magic Resistance. The mummy lord has advantage on saving throws against spells and other magical effects. | Rejuvenation. A destroyed mummy lord gains a new body in 24 hours if its heart is intact, regaining all its hit points and becoming active again. The new body appears within 5 feet of the mummy lord's heart. | Spellcasting. The mummy lord is a 10th-level spellcaster. Its spellcasting ability is Wisdom (spell save DC 17, +9 to hit with spell attacks). The mummy lord has the following cleric spells prepared: | Cantrips (at will): sacred flame, thaumaturgy | 1st level (4 slots): command, guiding bolt, shield of faith | 2nd level (3 slots): hold person, silence, spiritual weapon | 3rd level (3 slots): animate dead, dispel magic | 4th level (3 slots): divination, guardian of faith | 5th level (2 slots): contagion, insect plague | 6th level (1 slot): harm | ","Multiattack. The mummy can use its Dreadful Glare and makes one attack with its rotting fist. | Rotting Fist. Melee Weapon Attack: +9 to hit, reach 5 ft., one target. Hit: 14 (3d6 + 4) bludgeoning damage plus 21 (6d6) necrotic damage. If the target is a creature, it must succeed on a DC 16 Constitution saving throw or be cursed with mummy rot. The cursed target can't regain hit points, and its hit point maximum decreases by 10 (3d6) for every 24 hours that elapse. If the curse reduces the target's hit point maximum to 0, the target dies, and its body turns to dust. The curse lasts until removed by the remove curse spell or other magic. | Dreadful Glare. The mummy lord targets one creature it can see within 60 feet of it. If the target can see the mummy lord, it must succeed on a DC 16 Wisdom saving throw against this magic or become frightened until the end of the mummy's next turn. If the target fails the saving throw by 5 or more, it is also paralyzed for the same duration. A target that succeeds on the saving throw is immune to the Dreadful Glare of all mummies and mummy lords for the next 24 hours. | ","The mummy lord can take 3 legendary actions, choosing from the options below. Only one legendary action option can be used at a time and only at the end of another creature's turn. The mummy lord regains spent legendary actions at the start of its turn. | Attack. The mummy lord makes one attack with its rotting fist or uses its Dreadful Glare. | Blinding Dust. Blinding dust and sand swirls magically around the mummy lord. Each creature within 5 feet of the mummy lord must succeed on a DC 16 Constitution saving throw or be blinded until the end of the creature's next turn. | Blasphemous Word (Costs 2 Actions). The mummy lord utters a blasphemous word. Each non-undead creature within 10 feet of the mummy lord that can hear the magical utterance must succeed on a DC 16 Constitution saving throw or be stunned until the end of the mummy lord's next turn. | Channel Negative Energy (Costs 2 Actions). The mummy lord magically unleashes negative energy. Creatures within 60 feet of the mummy lord, including ones behind barriers and around corners, can't regain hit points until the end of the mummy lord's next turn. | Whirlwind of Sand (Costs 2 Actions). The mummy lord magically transforms into a whirlwind of sand, moves up to 60 feet, and reverts to its normal form. While in whirlwind form, the mummy lord is immune to all damage, and it can't be grappled, petrified, knocked prone, restrained, or stunned. Equipment worn or carried by the mummy lord remain in its possession.",1,Monster Manual (SRD)
nalfeshnee,large,fiend (demon),chaotic evil,"Abyssal, telepathy 120 ft.",18,184,13,20,0,30,0,0,11,0,120,0,0,21,5,10,0,22,6,19,4,12,1,15,2,0,0,11,9,6,7,0,0,0,0,0,0,0,0,0,0,0,"truesight 120 ft., passive Perception 11",Magic Resistance. The nalfeshnee has advantage on saving throws against spells and other magical effects. | ,"Multiattack. The nalfeshnee uses Horror Nimbus if it can. It then makes three attacks: one with its bite and two with its claws. | Bite. Melee Weapon Attack: +10 to hit, reach 5 ft., one target. Hit: 32 (5d10 + 5) piercing damage. | Claw. Melee Weapon Attack: +10 to hit, reach 10 ft., one target. Hit: 15 (3d6 + 5) slashing damage. | Horror Nimbus (Recharge 5-6). The nalfeshnee magically emits scintillating, multicolored light. Each creature within 15 feet of the nalfeshnee that can see the light must succeed on a DC 15 Wisdom saving throw or be frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the nalfeshnee's Horror Nimbus for the next 24 hours. | Teleport. The nalfeshnee magically teleports, along with any equipment it is wearing or carrying, up to 120 feet to an unoccupied space it can see.",none,0,Monster Manual (SRD)
night-hag,medium,fiend,neutral evil,"Abyssal, Common, Infernal, Primordial",17,112,5,30,0,0,0,0,16,120,0,0,0,18,4,15,2,16,3,16,3,14,2,16,3,0,0,0,0,0,0,0,6,6,0,6,7,0,0,0,0,0,"darkvision 120 ft., passive Perception 16","Innate Spellcasting. The hag's innate spellcasting ability is Charisma (spell save DC 14, +6 to hit with spell attacks). She can innately cast the following spells, requiring no material components: | At will: detect magic, magic missile | 2/day each: plane shift (self only), ray of enfeeblement, sleep | Magic Resistance. The hag has advantage on saving throws against spells and other magical effects. | ","Claws (Hag Form Only). Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 13 (2d8 + 4) slashing damage. | Change Shape. The hag magically polymorphs into a Small or Medium female humanoid, or back into her true form. Her statistics are the same in each form. Any equipment she is wearing or carrying isn't transformed. She reverts to her true form if she dies. | Etherealness. The hag magically enters the Ethereal Plane from the Material Plane, or vice versa. To do so, the hag must have a heartstone in her possession. | Nightmare Haunting (1/Day). While on the Ethereal Plane, the hag magically touches a sleeping humanoid on the Material Plane. A protection from evil and good spell cast on the target prevents this contact, as does a magic circle. As long as the contact persists, the target has dreadful visions. If these visions last for at least 1 hour, the target gains no benefit from its rest, and its hit point maximum is reduced by 5 (1d10). If this effect reduces the target's hit point maximum to 0, the target dies, and if the target was evil, its soul is trapped in the hag's soul bag. The reduction to the target's hit point maximum lasts until removed by the greater restoration spell or similar magic.",none,0,Monster Manual (SRD)
nightmare,large,fiend,neutral evil,"understands Abyssal, Common, and Infernal but can't speak",13,68,3,60,0,90,0,0,11,0,0,0,0,18,4,15,2,16,3,10,0,13,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,passive Perception 11,Confer Fire Resistance. The nightmare can grant resistance to fire damage to anyone riding it. | Illumination. The nightmare sheds bright light in a 10-foot radius and dim light for an additional 10 feet. | ,"Hooves. Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 13 (2d8 + 4) bludgeoning damage plus 7 (2d6) fire damage. | Ethereal Stride. The nightmare and up to three willing creatures within 5 feet of it magically enter the Ethereal Plane from the Material Plane, or vice versa.",none,0,Monster Manual (SRD)
noble,medium,humanoid (any race),any alignment,any two languages,15,9,0.125,30,0,0,0,0,12,0,0,0,0,11,0,12,1,11,0,12,1,14,2,16,3,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,passive Perception 12,,"Rapier. Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 5 (1d8 + 1) piercing damage. | RE",none,0,Monster Manual (SRD)
ochre-jelly,large,ooze,unaligned,none,8,45,2,10,0,0,10,0,8,0,0,0,60,15,2,6,-2,14,2,2,-4,6,-2,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"blindsight 60 ft. (blind beyond this radius), passive Perception 8","Amorphous. The jelly can move through a space as narrow as 1 inch wide without squeezing. | Spider Climb. The jelly can climb difficult surfaces, including upside down on ceilings, without needing to make an ability check. | ","Pseudopod. Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 9 (2d6 + 2) bludgeoning damage plus 3 (1d6) acid damage. | RE",none,0,Monster Manual (SRD)
octopus,small,beast,unaligned,none,12,3,0,5,30,0,0,0,12,30,0,0,0,4,-3,15,2,11,0,3,-4,10,0,4,-3,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,"darkvision 30 ft., passive Perception 12","Hold Breath. While out of water, the octopus can hold its breath for 30 minutes. | Underwater Camouflage. The octopus has advantage on Dexterity (Stealth) checks made while underwater. | Water Breathing. The octopus can breathe only underwater. | ","Tentacles. Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 1 bludgeoning damage, and the target is grappled (escape DC 10). Until this grapple ends, the octopus can't use its tentacles on another target. | Ink Cloud (Recharges after a Short or Long Rest). A 5-foot-radius cloud of ink extends all around the octopus if it is underwater. The area is heavily obscured for 1 minute, although a significant current can disperse the ink. After releasing the ink, the octopus can use the Dash action as a bonus action.",none,0,Monster Manual (SRD)
ogre,large,giant,chaotic evil,"Common, Giant",11,59,2,40,0,0,0,0,8,60,0,0,0,19,4,8,-1,16,3,5,-3,7,-2,7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 8",,"Greatclub. Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 13 (2d8 + 4) bludgeoning damage. | Javelin. Melee or Ranged Weapon Attack: +6 to hit, reach 5 ft. or range 30/120 ft., one target. Hit: 11 (2d6 + 4) piercing damage.",none,0,Monster Manual (SRD)
ogre-zombie,large,undead,neutral evil,understands Common and Giant but can't speak,8,85,2,30,0,0,0,0,8,60,0,0,0,19,4,6,-2,18,4,3,-4,6,-2,5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 8","Undead Fortitude. If damage reduces the zombie to 0 hit points, it must make a Constitution saving throw with a DC of 5 + the damage taken, unless the damage is radiant or from a critical hit. On a success, the zombie drops to 1 hit point instead. | ","Morningstar. Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 13 (2d8 + 4) bludgeoning damage.",none,0,Monster Manual (SRD)
oni,large,giant,lawful evil,"Common, Giant",16,110,7,30,0,30,0,0,14,60,0,0,0,19,4,11,0,16,3,14,2,12,1,15,2,0,3,6,0,4,5,0,4,0,0,0,8,5,0,0,0,0,"darkvision 60 ft., passive Perception 14","Innate Spellcasting. The oni's innate spellcasting ability is Charisma (spell save DC 13). The oni can innately cast the following spells, requiring no material components: | At will: darkness, invisibility | 1/day each: charm person, cone of cold, gaseous form, sleep | Magic Weapons. The oni's weapon attacks are magical. | Regeneration. The oni regains 10 hit points at the start of its turn if it has at least 1 hit point. | ","Multiattack. The oni makes two attacks, either with its claws or its glaive. | Claw (Oni Form Only). Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 8 (1d8 + 4) slashing damage. | Glaive. Melee Weapon Attack: +7 to hit, reach 10 ft., one target. Hit: 15 (2d10 + 4) slashing damage, or 9 (1d10 + 4) slashing damage in Small or Medium form. | Change Shape. The oni magically polymorphs into a Small or Medium humanoid, into a Large giant, or back into its true form. Other than its size, its statistics are the same in each form. The only equipment that is transformed is its glaive, which shrinks so that it can be wielded in humanoid form. If the oni dies, it reverts to its true form, and its glaive reverts to its normal size.",none,0,Monster Manual (SRD)
orc,medium,humanoid (orc),chaotic evil,"Common, Orc",13,15,0.5,30,0,0,0,0,10,60,0,0,0,16,3,12,1,16,3,7,-2,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"darkvision 60 ft., passive Perception 10","Aggressive. As a bonus action, the orc can move up to its speed toward a hostile creature that it can see. | ","Greataxe. Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 9 (1d12 + 3) slashing damage. | Javelin. Melee or Ranged Weapon Attack: +5 to hit, reach 5 ft. or range 30/120 ft., one target. Hit: 6 (1d6 + 3) piercing damage.",none,0,Monster Manual (SRD)
otyugh,large,aberration,neutral,Otyugh,14,114,5,30,0,0,0,0,11,120,0,0,0,16,3,11,0,19,4,6,-2,13,1,6,-2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"darkvision 120 ft., passive Perception 11",Limited Telepathy. The otyugh can magically transmit simple messages and images to any creature within 120 feet of it that can understand a language. This form of telepathy doesn't allow the receiving creature to telepathically respond. | ,"Multiattack. The otyugh makes three attacks: one with its bite and two with its tentacles. | Bite. Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 12 (2d8 + 3) piercing damage. If the target is a creature, it must succeed on a DC 15 Constitution saving throw against disease or become poisoned until the disease is cured. Every 24 hours that elapse, the target must repeat the saving throw, reducing its hit point maximum by 5 (1d10) on a failure. The disease is cured on a success. The target dies if the disease reduces its hit point maximum to 0. This reduction to the target's hit point maximum lasts until the disease is cured. | Tentacle. Melee Weapon Attack: +6 to hit, reach 10 ft., one target. Hit: 7 (1d8 + 3) bludgeoning damage plus 4 (1d8) piercing damage. If the target is Medium or smaller, it is grappled (escape DC 13) and restrained until the grapple ends. The otyugh has two tentacles, each of which can grapple one target. | Tentacle Slam. The otyugh slams creatures grappled by it into each other or a solid surface. Each creature must succeed on a DC 14 Constitution saving throw or take 10 (2d6 + 3) bludgeoning damage and be stunned until the end of the otyugh's next turn. On a successful save, the target takes half the bludgeoning damage and isn't stunned.",none,0,Monster Manual (SRD)
owl,tiny,beast,unaligned,none,11,1,0,5,0,60,0,0,13,120,0,0,0,3,-4,13,1,8,-1,2,-4,12,1,7,-2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,"darkvision 120 ft., passive Perception 13",Flyby. The owl doesn't provoke opportunity attacks when it flies out of an enemy's reach. | Keen Hearing and Sight. The owl has advantage on Wisdom (Perception) checks that rely on hearing or sight. | ,"Talons. Melee Weapon Attack: +3 to hit, reach 5 ft., one target. Hit: 1 slashing damage.",none,0,Monster Manual (SRD)
owlbear,large,monstrosity,unaligned,none,13,59,3,40,0,0,0,0,13,60,0,0,0,20,5,12,1,17,3,3,-4,12,1,7,-2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"darkvision 60 ft., passive Perception 13",Keen Sight and Smell. The owlbear has advantage on Wisdom (Perception) checks that rely on sight or smell. | ,"Multiattack. The owlbear makes two attacks: one with its beak and one with its claws. | Beak. Melee Weapon Attack: +7 to hit, reach 5 ft., one creature. Hit: 10 (1d10 + 5) piercing damage. | Claws. Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 14 (2d8 + 5) slashing damage.",none,0,Monster Manual (SRD)
panther,medium,beast,unaligned,none,12,13,0.25,50,0,0,40,0,14,0,0,0,0,14,2,15,2,10,0,3,-4,14,2,7,-2,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,passive Perception 14,"Keen Smell. The panther has advantage on Wisdom (Perception) checks that rely on smell. | Pounce. If the panther moves at least 20 feet straight toward a creature and then hits it with a claw attack on the same turn, that target must succeed on a DC 12 Strength saving throw or be knocked prone. If the target is prone, the panther can make one bite attack against it as a bonus action. | ","Bite. Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) piercing damage. | Claw. Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 4 (1d4 + 2) slashing damage.",none,0,Monster Manual (SRD)
